text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
"Zero1 Noto Peninsula Earthquake Disaster Relief Charity Show Keep On Running Results February 16, 2024 PWMania BreakingNews Breaking Earthquake LatestNews DailyNews WeatherUpdate WeatherAlert NewsUpdate ","Earthquake, Relief, Disaster, Earthquake",Noto Peninsula,"New Notice, Oahu, Evanston",3.9877,71,8
News Zebra donates to relief efforts for damage caused by the 2024 Noto Peninsula earthquake. ,"earthquake, damage, efforts, relief",Noto Peninsula,"News Zebra, Noto Peninsula",9.2392,52,7
Quake induced liquefaction hampers Noto reconstruction The Japan Times BreakingNews Breaking Earthquake ,Earthquake,"Japan,  Noto","Noto, BreakingNews, BreakingEarthquake, The Japan Times",4.8615,50,13
"Six months after the Noto Peninsula earthquake, quake survivors transition from temporary housing to permanent ones has emerged as a key issue in the disaster recovery process. ","disaster, earthquake",Noto Peninsula,"""Noto Peninsula, the earthquake area where the quake survivors transition from temporary housing to permanent ones.""",4.5179,61,19
"Figure skater Hanyu Yuzuru visits the city of Wajima in Ishikawa Prefecture half a year after the area was struck by the Noto Peninsula earthquake. Originally aired on news every. on July 9, 2024 YuzuruHanyu visits quake hit central Japan YouTube ",earthquake,"Japan,  Noto Peninsula,  Ishikawa Prefecture,  Wajima,  Hanyu","Wajima, Ishikawa, central Japan",3.7611,94,10
Kishida says Noto earthquake designated emergency disaster ,"disaster, emergency, earthquake","Noto,  Kishida",Noto,3.4969,41,2
Podcast English World Episode 30 Noto earthquake Three Kyodo News reporters talk about the aftermath of the M7.6 temblor. Japan KyodoNewsPlus ,"aftermath, earthquake","Japan,  Kyodo,  Noto","Noto earthquake, Japan, Kyodo News",3.6581,65,9
"Japan to expand FY2024 25 budget reserves for earthquake aid Japan plans to expand its budget reserves for fiscal 2024 25 to support recovery from the Noto Peninsula earthquake, Finance Minister Shunichi Suzuki said on Tuesday. japannews japantoday ","earthquake, support, earthquake","Suzuki,  Noto Peninsula,  Japan,  Japan","Japan, Noto Peninsula",4.5015,83,5
"A study shows that the earthquake that struck Japan s Noto Peninsula on January 2, 2024 has expanded the coastline in the area by up to 175 meters. An investigative team led by Associate Professor Gotou Hideaki from Hiroshima University s graduate school studied the ground Show more ","ground, earthquake","Hiroshima,  Hideaki,  Noto Peninsula,  Japan","Japan, Noto Peninsula, Hiroshima University, Associate Professor Hideaki",3.8155,89,14
The Japanese government plans to spend 138.9 billion yen from reserve funds under its fiscal 2024 budget on relief measures for areas hit by the Noto Peninsula earthquake on Jan. 1. ,"earthquake, relief",Noto Peninsula,"Japan, Noto Peninsula, January",6.7925,71,7
The Japanese government decided Friday to spend 139.6 billion yen from fiscal 2024 reserve funds to support recovery efforts in areas battered by the Noto Peninsula earthquake in January. ,"earthquake, efforts, support",Noto Peninsula,"Japan, U.S., Noto Peninsula",4.362,67,8
Two epicenters led to Japan s violent Noto earthquake on New Year s Day ,"earthquake, violent","Noto,  Japan","Japan, Noto",6.5698,48,4
Ishikawa Noto Peninsula Earthquake 2024 Landslides and Shortages in Wajima City ,Earthquake,"Wajima,  Noto Peninsula,  Ishikawa","Ishikawa, Noto",6.9264,54,7
Japanese Ancient Pit House Survives Earthquake in Noto Town ,Earthquake,Noto,Noto Town,3.9877,43,3
"Japan s budget for fiscal 2024 was set to include a reserve fund of 500 million, but the government now plans to double that to 1 trillion to provide help to the badly quake hit Noto Peninsula region. ",,"Noto Peninsula,  Japan","Japan, Noto Peninsula",2.7725,76,5
Japan s Noto Peninsula Earthquake in 2024 A Calm Summary of the Air Self Defense Force s Relief Efforts ,"Efforts, Relief, Earthquake","Noto Peninsula,  Japan","Noto, Kanagawa",6.8361,56,6
Japan s Noto earthquake thousands of survivors struggle as accusations of neglect grow The Guardian BreakingNews Breaking Earthquake ,"Earthquake, earthquake","Noto,  Japan","Japan, Noto earthquake",4.0936,52,5
"Japan House London Hosts Sake Masterclass to Support Noto Peninsula Recovery In a bid to raise awareness and support the recovery efforts for the earthquake affected Noto Peninsula in Japan, Japan House London is organising a ","earthquake, efforts, support, Support","Japan,  Japan,  Noto Peninsula,  Noto Peninsula,  Japan","Japan, House, London, Sake, Noto Peninsula",7.7934,73,12
Researchers discover dual epicenters in New Year s Day Noto earthquake sciencemagazine ,earthquake,Noto,"New York City, Noto",5.3677,50,6
"Over 8, 000 people continue to live in evacuation centres three months after Noto earthquake via the newsmill ","earthquake, evacuation",Noto,"evacuation centres, noto",5.0871,55,7
"Japan extends sympathy to those affected by Noto Earthquake, shares important points for consideration via the newsmill ",Earthquake,"Noto,  Japan","Japan, Noto",3.6508,53,4
LATEST At least 30 people were killed and scores injured in a powerful earthquake that hit off the Noto Peninsula on Japan s northwest coast ,"earthquake, powerful","Japan,  Noto Peninsula","Noto, Noto Peninsula",3.0416,59,6
"Following the Noto Peninsula Earthquake on January 1 2024, Pokemon cojp has donated 50 million to the Japanese Red Cross Society in support of those affected. ","support, Earthquake",Noto Peninsula,"Noto, Japan",6.3561,66,4
"On New Year s Day, a 7.5 magnitude earthquake struck Japan s Noto Peninsula, killing 260 people while injuring and displacing thousands. On Sunday, the Allen County Public Library is hosting a charity concert in support of those affected. LEARN MORE ","support, earthquake, magnitude","Noto Peninsula,  Japan","Japan's Noto Peninsula, Allen County",3.8266,84,8
"At least six people were killed and others injured in a powerful earthquake that hit off the Noto Peninsula on Japan s northwest coast, wrecking buildings, buckling roads and triggering fires Here s the latest ","earthquake, powerful","Japan,  Noto Peninsula","Noto Peninsula, Japan's northwest coast",7.8746,71,8
The death toll from a powerful earthquake that toppled buildings in the Noto Peninsula on Japan s northwest coast rises to nearly 50 as rescue workers search for survivors trapped under rubble ,"rubble, trapped, search, rescue, earthquake, powerful","Japan,  Noto Peninsula","Noto Peninsula, Japan Northwest Coast",4.863,66,7
"This is the current frequency of earthquakes. help me. too scary. It s always been like this. Both my little sister and the dog are crying. Neither my parents nor I can sleep. what will happen to us? History Occurrence time January 3, 2024, 2 30 Epicenter Noto region, Show more ",Epicenter,Noto,Noto region,6.8765,100,3
"Stories with a happy ending are rare these days. I m someone who always value a woman who inspires me, specially when her story makes me go from tears to a smile in seconds. Glad to meet you, Noam Ben David ! A beautiful, brave and strong survivor of the Nova Festival, who lost Show more ",strong,nan,"Noam Ben David, Toronto",5.0967,94,6
"I appeared on CNN to discuss the terrible earthquake that struck the Noto Peninsula of Ishikawa Prefecture, Japan today. Watch the video here now for free. earthquake japanearthquake2024 ","earthquake, earthquake","Japan,  Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Japan",3.601,70,5
"A month on from a huge earthquake that struck Japan s west coast, survivors are battling freezing and unsanitary conditions while tens of thousands of homes remain without running water in the isolated Noto peninsula ",earthquake,"Noto peninsula,  Japan","Japan southwest, Noto peninsula",3.8496,70,6
"A month after a deadly earthquake struck Japan s Noto peninsula, Yoshimi Tomita finally moved into a pet friendly evacuation center after the local evacuation center in Suzu refused to let her stay with her pets, forcing her to sleep sitting up in a car ","evacuation, evacuation, earthquake","Suzu,  Noto peninsula,  Japan","Noto Island, Suzu City",5.5424,82,7
"Yoshimi Tomita is one of thousands struggling to rebuild their lives after a devastating earthquake struck Japan s Noto peninsula. After a month of sleeping in her car with her two cats, Tomita finally found a pet friendly evacuation center ","evacuation, earthquake, devastating","Noto peninsula,  Japan","Noto, Japan s Noto Island, evacuation center",3.46,78,11
"Noto was hit by a huge earthquake in January 2024. People were buried alive under crushed houses and no progress has been made in rescuing them. Survivors were unable to eat with the doors open through the winter in cold shelters. The Government says it will lend 200, 000 yen ",earthquake,Noto,"Kansai, Noto",8.5483,92,6
"Breaking An elderly woman has been rescued from an collapsed house in Suzu City, 124 hours after Monday s earthquake. ",earthquake,Suzu,Suzu City,2.6092,55,3
WATCH the moment rescuers extracted a survivor from the GeorgeBuildingCollapse . The survivor who worked as a tiler was under the rubble for more than 116 hours. He is currently in hospital. 39 workers remain unaccounted for. 42 workers have so far been rescued ,rubble,nan,georgebuildingcollapse,8.8372,87,4
"Update Relief and jubilation swept through the crowd rescuers as the survivor, who had been trapped under the collapsed building for 118 hours, was finally rescued and rushed to the hospital. A miracle GeorgeBuildingCollapse ","trapped, Relief",nan,"crowd, collapsed building, George Building",6.0654,73,8
"WATCH 32 year old Gabriel Guambe, a survivor who was trapped under the rubble, expresses his gratitude to all the rescue personnel for their relentless efforts. Guambe is recovering well in the hospital, having remarkably sustained only minor injuries GeorgeBuildingCollapse ","injuries, efforts, rescue, rubble, trapped",nan,"Gabriel Guambe, a survivor who was trapped under the rubble, expresses his gratitude to all the rescue personnel for their relentless efforts. Guambe is recovering well in the hospital, having remarkably sustained only minor injuries. George Building Collapse.",5.7398,80,47
"WATCH A video from miracle survivor Gabriel Gumba 32 He survived 118 hours beneath the rubble of the GeorgeBuildingCollapse He had his first meal in since Monday and is recovering well, remarkably from minor injuries. He could hear the drilling over 5 days Newzroom405 ","injuries, rubble",nan,"George Building, 405th New York District",8.3858,86,9
Learning that he survived the earthquake was so cool he s one of the only survivors in the Pizzaplex. I love him. ,earthquake,nan,United States,8.4962,58,2
"WATCH A video from miracle survivor Gabriel Gumba 32 He survived 118 hours beneath the rubble of the GeorgeBuildingCollapse He had his first meal in since Monday and is recovering well, remarkably from minor injuries. He could hear the drilling over 5 days Karinda J ","injuries, rubble",nan,GeorgeBuilding,9.6631,85,2
Conditions deteriorate for survivors of Noto earthquake in Japan ,earthquake,"Japan,  Noto","Noto, earthquake, Japan",3.3533,42,6
Andy Vermaut shares Japan earthquake Rescuers race to find survivors after critical 72 hour survival window Rescuers in the Noto peninsula of Japan where a 7.6 magnitude earthquake hit on New Year s Day are racing against time in their Thank you. ,"earthquake, magnitude, earthquake","Japan,  Noto peninsula,  Japan","Japan, Noto",4.2047,85,4
Japan s Noto earthquake thousands of survivors struggle as accusations of neglect grow The Guardian ,earthquake,"Noto,  Japan","Japan, N topping earthquake, thousands of survivors, As, Accusations, Of neglect, Grow, The Guardian",4.1955,47,23
"WATCH A month on from a huge earthquake that struck Japan s west coast, survivors are battling freezing and unsanitary conditions while tens of thousands of homes remain without running water in the isolated Noto peninsula ",earthquake,"Noto peninsula,  Japan","west coast of Japan, Noto, Kanagawa",15.8253,71,11
Informative and Helpful article by the founder of Social Innovation Japan and mymizuco Robin Lewis about helping with the most recent earthquake in Japan How to help survivors of the 2024 Noto Peninsula Earthquake in Japan by robintlewis ,"Earthquake, earthquake","Japan,  Noto Peninsula,  Japan,  Japan","Japan, Noto",4.8272,80,4
Conditions deteriorate for survivors of Noto earthquake in Japan ,earthquake,"Japan,  Noto","Noto, Japan",4.1104,42,4
Effect of the 2024 Noto Peninsula earthquake on outpatient chemotherapy among cancer survivors in Japan a retrospective study CancerResearch ,earthquake,"Japan,  Noto Peninsula",Effect of the 2024 Noto Peninsula earthquake on outpatient chemotherapy among Cancer Survivors in Japan a retrospective study CancerResearch,4.1059,54,24
"Reaching beyond the limitations of official aid, grassroots groups are mobilizing to help support survivors of the recent quake on Ishikawa Prefecture s Noto Peninsula. ",support,"Noto Peninsula,  Ishikawa Prefecture",Ishikawa Prefecture Noto Prefecture,18.4756,64,10
Japan s Noto earthquake thousands of survivors struggle as accusations of neglect grow ,earthquake,"Noto,  Japan","Noto earthquake, thousands of survivors, Japan",6.0742,45,9
"While Wednesday marks four months since a massive earthquake struck the Noto Peninsula in central Japan on New Year s Day, local residents are facing a tough decision whether to leave or remain in the quake hit areas. ","earthquake, massive","Japan,  Noto Peninsula","""Noto Peninsula, Central Japan""",5.8276,72,7
